GeneName,U1,U2,U3,UZV_1,UZV_2,UZV_3
TREX1,10.1905,8.03854,8.86248,21.4222,24.4855,19.9516
INTS4P2,0.325324,0.524247,0.413152,0.416789,0.581069,0.547918
DZANK1,0.662241,0.769241,0.793535,0.992995,1.19092,1.26674
KCNAB3,1.13454,1.05216,1.15464,1.21652,1.71158,1.34428
SP140,0.132763,0.101192,0.308342,0.370904,0.294855,0.264045
NUTM2B,0.321802,0.433923,0.405692,0.633465,0.592318,0.579023
TRIM16L,13.3114,14.0726,13.8582,10.7276,9.30454,9.62368
TPTE2P3,0,0,0,0,0,0.0434099
IKZF3,0.100785,0.150445,0.121323,0.102469,0.12832,0.131645
TIGAR,2.26821,2.24003,2.20988,2.52575,2.33834,2.6053
AKT3,13.1507,14.1662,13.0761,8.76474,9.36635,9.63915
NCOR1P1,0.217256,0.227419,0.857311,0.192235,0.195361,0
CA3,1.13068,0.941424,1.05062,1.68016,1.67663,2.20957
ZNF775,2.67625,2.72186,2.32707,3.29734,4.19444,4.22807
IL21R-AS1,0.0272005,0,0.012928,0,0.0260778,0.029082
MYL6,535.989,458.416,455.423,515.522,433.741,401.006
CATSPERB,0,0,0,0,0,0
AARS,89.9744,88.1557,87.1804,110.954,104.461,100.449
GAR1,14.1389,11.6577,13.9594,12.6786,15.5194,14.6837
RIMS1,0.169099,0.165267,0.103177,0.170311,0.192164,0.246933
MOB3A,10.1057,9.50841,9.77986,10.0707,9.60713,10.2241
TRIM66,1.45355,1.49699,1.58978,1.63282,1.76043,1.82389
NICN1,3.87118,3.61456,3.86418,3.39057,3.66918,3.00681
ATP5S,1.82755,1.57377,2.14635,2.92226,2.98164,2.55417
BCL2A1,0.134209,0,0,0,0.286327,0.0530135
OGFOD2,3.69752,3.00696,3.21573,5.98682,5.86382,4.71143
LY75,0.0319292,0.010388,0.0104796,0.028502,0.0386035,0.0379155
ZNF185,0.608916,0.72303,0.577829,0.509644,0.467347,0.34104
TTC23,7.85615,7.59814,7.60169,7.99737,8.34056,8.46839
EEF1E1,32.6492,28.8204,32.9199,30.501,32.5676,28.5832
DPM2,10.266,10.0335,8.83973,13.2903,11.6823,11.8798
PRR15L,0.0783212,0.0822143,0.0496131,0.0545605,0.138001,0.152389
SS18L2,12.931,13.4706,14.3124,16.7689,18.881,18.7121
ITGB1BP1,22.8484,21.2986,21.6174,14.0374,12.1755,14.0009
LOC101927620,0,0,0,0,0.0533681,0.0564753
LZTR1,9.25226,8.66407,7.98933,9.76397,9.82031,9.17116
NBEAL2,7.04263,7.35355,6.61788,6.69038,6.41631,7.73574
PSMA8,0,0,0,0,0,0.0455411
PDGFRA,29.2262,30.4646,32.0185,40.7922,39.9735,44.4388
LOC100505658,0,0.0753807,0.0246094,0.0409645,0,0.0592858
DNASE1,0.905992,0.910913,1.40184,1.0018,1.16568,0.839095
PRKDC,58.7285,69.6974,63.6498,32.9204,31.6061,36.4614
LZIC,12.838,15.4797,14.4046,10.1084,9.9455,10.5134
TATDN1,24.1821,18.8383,25.0304,25.7592,30.7863,25.845
DAB2,5.3889,5.62871,5.26009,4.11476,4.60321,5.04335
RPP25,0.153031,0.113541,0.0864216,0.127926,0.0904233,0.075251
CXorf56,15.5215,13.7918,14.3203,13.9051,13.8669,13.8307
ZNF280A,0,0.0224546,0,0,0,0.0202103
KCNJ5,0,0,0.0279626,0,0.0308803,0.016499
PFKFB2,1.24258,1.20555,1.44011,1.28617,1.1365,1.29638
LGALS17A,0,0,0,0,0.0848316,0
GADD45GIP1,71.1996,62.4221,59.8091,87.0703,89.6838,93.2452
KIRREL,43.2677,44.7076,42.9967,30.4109,28.8698,32.6
WDR77,32.097,29.3764,31.559,26.7058,27.0774,25.789
BFSP1,0.956581,0.487154,0.807219,1.27687,0.990671,0.966529
LINC00514,0.0121676,0.0363636,0,0,0.0128512,0.0277294
ZNF419,5.49129,4.66978,5.45897,9.28262,10.0153,8.8471
CECR2,0.0968218,0.106611,0.0756391,0.131588,0.11705,0.197875
CROCCP3,1.23463,1.48874,1.3386,1.29003,1.05477,1.27467
ETFA,65.6,61.774,61.8897,60.5405,67.0096,58.2111
RBM11,0,0,0,0,0,0
LOC100129973,0.234244,0.19284,0.0623511,0.274332,0.144201,0.26182
ANKRD29,0,0.0839544,0,0.0179327,0,0.0525617
RAB23,10.8113,9.27065,10.564,10.3864,11.3264,11.1232
CES4A,0,0,0,0.0402118,0,0
ELL2,16.8608,15.9746,15.957,24.8094,27.6308,29.4379
NLGN4Y,0.00460452,0,0,0,0.00422996,0
ZNF696,2.15344,2.56546,2.58724,2.35586,2.61827,3.01189
LINC01342,0,0,0,0,0,0
TMEM220-AS1,0,0,0,0,0,0.0953928
ITGA2,7.26456,8.10508,8.10979,15.0257,14.6739,17.1468
ACOXL,0.0206729,0.0200701,0.0392975,0.0198699,0.0407387,0.127923
SELK,31.084,31.3414,28.4475,49.9187,57.2658,57.5218
NOXRED1,0.0647241,0.0996388,0.127406,0.145768,0.406835,0.181813
TNNT2,0,0,0,0,0,0
MOCS1,2.77674,2.2976,2.65652,3.27133,3.0921,3.45957
POLR3C,10.6963,10.71,10.3951,16.4626,17.675,16.0848
CDK6,45.9278,49.659,50.7387,28.2321,29.3497,35.0979
ATPAF2,6.43815,5.86667,5.32598,8.02291,7.38575,7.47603
GJB3,0.0185313,0.0226531,0.04237,0,0.0805191,0.0518549
NOTCH1,6.42405,6.71269,6.1944,5.18443,4.95955,5.95121
STK32C,1.14134,0.952403,0.956987,1.08489,1.04714,0.955798
FAM173B,9.12524,9.59453,9.55694,4.90542,4.60093,5.24342
TFAM,20.9403,20.8571,22.9532,20.8834,23.9017,26.3269
CPS1-IT1,0,0,0,0,0,0
ZNF764,2.12702,1.82012,2.12946,3.25656,3.31407,3.68961
ZIK1,8.17791,7.7315,7.92161,11.373,10.9475,10.1043
TPD52L2,58.1321,56.2719,52.5053,55.9498,56.7963,53.8279
CSK,37.688,33.6235,33.4301,35.1535,33.7039,34.51
NCKAP1L,0,0,0.0134407,0,0,0
POPDC2,0.350561,0.271209,0.290489,0.485163,0.557942,0.31974
LOC654841,0.15305,0.0688508,0.194718,0.266715,0.06128,0.277857
LINC01420,28.0896,23.1989,28.4817,33.1485,31.2907,29.3149
DCC,0.00513725,0,0,0.0286621,0.0191838,0.014858
SPRED1,14.271,14.3869,14.1928,10.8213,11.424,12.5656
PAQR4,12.7755,13.5167,12.1681,11.0192,10.45,10.2345
CBY1,5.42695,6.05855,4.56838,5.72554,5.50569,5.73178
HLA-DPB1,0,0,0.0258875,0,0,0
IL27,0,0,0,0,0,0
C1QL3,0,0.0587996,0,0,0,0.0247626
TMCO6,1.54283,1.40295,1.09819,1.23271,1.31791,0.650602
SCLT1,6.53893,6.98905,8.34465,7.2305,9.90544,9.57746
MRPL18,59.6647,55.7832,54.0237,64.5341,67.1053,66.2607
MIR181A1HG,0.31331,0,0.102599,0,0.19172,0.0976236
RBPMS,9.46849,10.8345,8.60773,11.826,13.3272,14.1926
NPR2,2.09729,1.35397,1.99611,2.42035,3.0431,2.57859
MKRN2,17.9693,17.2451,15.9738,19.3511,18.6634,18.8287
TBC1D9,7.39744,7.65289,7.55818,9.15437,9.71905,10.445
NAPA-AS1,0.670609,0.541513,0.817344,0.182091,0.774216,0.599445
CSAG3,0.20921,0.0605043,0.189807,2.2119,1.73842,2.08386
USP32,13.7008,14.1253,14.0457,12.9136,13.326,14.3443
C2orf50,0.113786,0.0796688,0.10513,0.083485,0,0.0962015
PMFBP1,0.210153,0.124285,0.171908,0.214332,0.0895438,0.186605
DEFA4,0,0,0,0,0,0
TERF2IP,31.7629,27.0286,29.096,37.8676,41.493,39.5072
AASDHPPT,27.6877,25.6652,26.3982,27.5291,29.2288,33.487
GOLGA7,40.4735,36.4464,37.3644,45.1504,48.4258,52.7072
SYNE3,0.39406,0.463286,0.386585,0.351161,0.4409,0.430375
SH3BGRL2,4.37619,4.67813,5.35201,6.19512,6.53514,7.27319
TNFSF13B,0.256859,0.144274,0.299143,0.479509,0.58295,0.573864
EPS15L1,14.0673,12.7656,12.9768,17.3146,17.9412,18.3322
LOC101927406,0,0,0,0,0,0
FLVCR1,3.28857,2.98223,3.60362,2.72123,3.03216,3.34784
HORMAD1,0,0,0,0.0262449,0,0.100497
EGF,3.15326,3.72701,3.86387,4.4731,4.29562,4.73025
GSTP1,169.685,144.516,135.722,177.856,172.852,146.485
PHKA2,4.64942,4.22699,4.40515,4.56021,4.1179,4.20877
IYD,0,0,0.0308254,0,0,0
PCCA,4.27619,5.17441,4.81188,4.10637,3.92861,4.1221
HIF1AN,12.6027,10.9888,11.3776,10.5177,9.88576,9.92405
MEG3,7.90253,8.93418,6.9592,14.2027,13.975,16.4548
PPP1R16B,0,0,0,0.0270931,0.0137525,0
HIST1H3F,0,0.241152,0.352545,0.485912,0.127623,0.398358
CNTN4,0,0.0109104,0.0106523,0.0590036,0,0.0696672
LOC90246,0.458391,0.246868,0.333099,0.253429,0.297323,0.314272
SLC6A3,0,0,0.0104769,0,0,0
FAM9B,0,0,0,0,0,0
IFNK,0,0,0,0,0,0
CXorf49,0,0,0,0.378597,0.216749,0.245491
STK11,27.8012,26.6534,25.8017,35.9762,35.6472,37.8872
RBM5-AS1,4.74387,5.36911,3.98778,5.38349,4.77247,6.12105
STAU2,12.9674,13.2683,13.6003,10.0419,10.0415,10.6292
SELM,0.684595,0.827088,0.279004,1.62421,1.57312,0.806949
FLNB,70.5268,72.1419,69.4488,63.4672,59.0217,62.1385
RNPEP,44.1573,39.6731,40.4143,37.4431,37.1532,38.0647
TMEM52,0,0,0,0,0.080996,0
ERAL1,31.2838,29.8883,28.466,33.1661,34.5732,31.765
YBX3P1,0,0.0195602,0,0,0,0
FAM104A,20.373,20.2259,21.3555,24.1718,26.6252,24.6416
RBP3,0.0089809,0,0,0.00967457,0,0.011345
FOXC2,0.0225786,0.0222124,0,0.1061,0.110756,0.0317409
FAM133A,0.338989,0.416658,0.466404,0.373534,0.420003,0.198968
AP1B1,33.7685,30.3909,32.1414,34.7558,33.7287,34.4854
LOC100128176,0.130481,0,0.0510247,0,0.0239839,0.0249948
SAV1,5.98218,6.24648,5.98475,8.30674,8.76352,9.54972
DLG1,93.0582,88.6185,95.2518,69.2057,74.8077,71.3822
ZNF479,0,0.00839707,0,0,0,0.00675848
HNRNPA1P10,3.45815,2.69305,3.24979,2.85313,3.18853,3.52633
LINC00202-1,0.0456299,0.015653,0.161657,0.162722,0.105053,0.129678
SLC52A3,0.0985891,0.118203,0.0185019,0.101904,0.12693,0.0232294
NPC1L1,0.0624791,0.0388204,0.0180589,0.0636341,0.0967065,0.117333
CLDN5,0.165607,0.221662,0.130457,0.280103,0.313197,0.272404
PI4KA,15.1876,15.6338,14.9768,13.6369,12.8249,13.5282
CNPY1,0.178619,0.0775883,0,0.0615091,0.206477,0.117889
STMN4,0,0,0,0.0880762,0.0913326,0.0232859
NAT16,0,0,0.031583,0.0583134,0.0614546,0.0899102
SPATA16,0,0.0235345,0,0,0,0
LOC100130872,0.0232709,0.0229695,0.010962,0,0,0.0328944
RAB5A,32.4141,27.8741,30.5251,43.3583,47.6917,48.4141
CDH24,5.80644,5.73656,5.43306,5.67151,5.77683,6.06546
HNF4A,0,0,0,0.00869103,0,0
GDF7,0,0,0.0269038,0,0,0
AP4B1-AS1,0.232753,0.272218,0.230381,0.342488,0.256142,0.370433
SSX7,0,0,0,0,0,0
CLDN3,0.0529595,0.0519538,0.0486198,0.0525867,0.104274,0
CHRM1,0,0.0296036,0.0134925,0.0624708,0.0484795,0
VRK2,0.119161,0.0723233,0.0300804,0.0768558,0.0251391,0.0252809
HCFC2,3.17117,3.46635,3.66776,3.82344,3.98196,4.04262
SIGIRR,0,0,0,0.12581,0.0316504,0
LPL,3.80722,4.15654,4.31516,6.55211,5.96069,6.30855
ZNF641,2.01041,2.34613,2.25404,2.55119,2.86264,2.27393
TJP1,21.0226,22.153,21.6109,18.6425,19.2989,19.994
SERTAD4,3.95479,4.22737,4.27049,1.95644,2.167,3.13405
TMEM56-RWDD3,0.309375,0.672028,0.459426,0.885533,0.24866,0.746096
USP17L5,0,0,0.00365579,0.00574934,0.00925326,0
RGS21,0,0,0,0,0.0376775,0
RPS6KA5,3.08254,3.36929,3.09344,3.62776,3.5941,3.56027
LOC340512,0.0993653,0,0,0.0223844,0.044989,0.091962
CYHR1,10.2055,9.14126,10.7468,12.8337,13.0559,13.0324
KIN,2.61616,2.46521,2.76542,3.77772,4.26521,4.27841
MYL9,0,0,0,0,0.0559784,0.0340407
ATP2B3,0.00617482,0,0.00570953,0,0.00630879,0
LOC202181,0.11926,0.1514,0.132298,0.249307,0.171303,0.245841
GABPB2,2.85848,3.62371,2.76237,2.60919,2.67944,3.16939
SIKE1,24.2619,25.9254,26.8984,25.7734,27.5047,32.1001
PPID,24.4197,21.8688,24.7898,19.235,21.8189,19.8475
IMPG2,0.137872,0.139215,0.0721378,0.175171,0.0802524,0.191709
MTTP,0.274611,0.332389,0.307603,0.478184,0.727151,0.366836
ESR2,0.157406,0.131851,0.112152,0.135023,0.212486,0.381355
ASZ1,0,0,0,0,0,0.126674
RENBP,0,0,0,0.269676,0.144902,0.156158
C15orf57,4.39354,4.14671,3.70074,4.96393,4.55996,4.36274
KCNMB1,0,0,0,0.0539504,0.0273103,0
AFAP1-AS1,0.0535245,0.151759,0.0965841,0.116924,0.0781393,0.145905
IL1RL2,0,0,0,0,0.0277893,0
ZNF546,0.538485,0.559106,0.42883,0.798794,0.55762,0.828588
AK7,0,0.0354854,0.0355939,0,0.0168331,0
TRIM41,9.54099,7.95541,8.87229,10.577,11.6788,10.7186
NCAM1,7.87696,8.33904,8.09202,6.65758,6.76768,6.80739
MLLT4,15.9814,15.7295,16.6288,16.0036,16.2581,18.158
BRF2,7.12903,5.93933,6.73958,12.5444,11.6639,11.8726
RPSAP58,1.03891,0.59813,0.97526,0.575327,0.611835,0.882586
PM20D2,21.3176,21.7117,21.8167,16.4193,17.7663,20.9521
DKC1,57.3887,51.4644,57.267,58.7144,58.5599,54.1769
PRKCG,0.0484572,0.0494826,0.0563804,0.0895198,0.274062,0.264406
HSPB7,0.0385826,0.0264686,0.0601614,0.0678939,0.0555649,0.0616218
AP4E1,7.82429,8.01267,8.0003,8.13749,8.77791,8.80553
TNFAIP8L2,0.0781828,0.0395728,0.147318,0.076076,0.0392158,0.131715
FEM1B,16.7576,17.8336,17.3172,17.8943,19.3129,20.3489
METRNL,6.55572,4.41128,4.49945,7.5294,6.84543,5.50161
LINCR-0001,0.784516,0.392749,1.15719,1.02971,0.346994,0.470565
BAG2,24.6049,26.7046,24.5714,21.1755,21.1845,22.071
SLC36A3,0,0,0,0,0,0.0187092
WDR1,138.697,131.385,134.282,107.256,100.39,98.611
MZT2A,37.9113,28.8269,30.3418,42.7163,44.9275,40.5875
TNFRSF9,0.240412,0.214492,0.276751,0.910159,0.967545,0.882861
CALML5,0,0.0527505,0,0,0,0
PDGFA,4.37601,3.93111,3.79551,3.6605,4.52007,4.6635
ATP8A2,0.0532657,0.0318732,0.0309732,0.0398465,0.0907304,0.0950903
NACC1,35.7731,34.5756,33.6002,33.1873,31.3129,32.1901
COL11A2,0.11135,0.231032,0.22507,0.530363,0.473052,0.518359
GJB7,0.027821,0,0,0.128492,0,0.079868
SAMD9,23.1115,24.1187,25.1052,105.964,114.886,123.263
PPP3R1,31.7046,29.9275,34.7664,38.4504,41.5285,42.7642
SH3GL3,0.902249,1.25563,0.968075,1.45981,1.30192,1.336
LRRC1,7.5844,6.68486,7.17934,9.99755,10.2664,11.0982
RRBP1,18.7537,19.1787,18.2844,27.6554,27.3976,27.6421
FTSJ3,28.3507,26.0095,27.1777,29.7204,29.6285,27.7591
EFNA2,0.578804,0.36422,0.399244,0.292232,0.210893,0.210319
DUOXA2,0,0,0,0,0,0.0516411
ZNF30,1.60382,1.6923,1.54346,1.56209,2.08184,1.52372
LOC654342,0,0.0152862,0,0,0,0.0239033
PRNP,84.6857,69.0462,77.8504,74.655,84.7693,77.8319
EIF2D,15.5149,13.892,13.1606,13.4029,12.594,11.6035
RN7SK,7.5971,7.95131,6.22354,8.82327,42.4773,19.9677
LINC00222,0.0298559,0.0299705,0.0291099,0,0.0277283,0
HOXA-AS2,0.0395472,0,0.0379473,0.0756925,0,0.0824003
ALCAM,79.2792,78.513,81.1571,60.8136,67.7931,75.9869
REXO1L2P,0.0420086,0,0,0,0,0.0471723
SLC25A41,0.0915298,0,0.0288663,0.0940383,0.160458,0.0353109
HDGF,149.157,131.507,137.816,148.814,148.005,145.057
FAM186B,0.0559941,0.0875641,0.085392,0.170273,0.271395,0.211343
RPS11,640.679,575.412,594.83,698.83,660.881,578.4
UQCRFS1,84.2024,72.6234,81.0891,94.1619,90.5969,83.739
LOC100507053,0.185328,0.213705,0.119037,0.173201,0.21661,0.205804
HCN1,0,0.00681857,0,0,0,0
BLID,0.168968,0,0.336347,0.150052,0,0.146861
RPL23AP7,6.21966,5.39264,5.49687,6.17188,4.18225,5.42603
PSMD11,63.7638,60.2373,63.7447,77.3913,77.8023,78.9861
CRABP1,0,0,0.0934214,0.156253,0,0.058346
DCP1B,2.50372,2.71648,2.51349,3.54831,3.4303,3.47773
MATK,0,0,0,0.0241981,0,0
SLC19A2,3.94504,4.19123,5.05729,4.15182,4.95451,5.31093
PLA2G4D,0,0,0,0.0125527,0.0262978,0.02888
ZCRB1,26.0756,24.4384,26.1799,25.4706,27.5665,25.246
TXNL1,20.5628,19.2602,20.7028,22.8485,27.1681,25.866
HSPB3,0,0,0,0.0649772,0,0
TSC1,3.59024,3.62864,3.42453,4.01285,3.90597,3.96214
KCNH8,0.0317891,0.0216555,0.11477,0.243215,0.263273,0.40876
PNPLA3,0.156064,0.191535,0.275091,0.237281,0.247904,0.240965
ANKRD27,10.1859,10.5123,10.0615,9.64793,8.49967,9.46593
SNRK,2.63131,2.62898,2.82392,2.91815,3.25679,3.88824
LOC100287072,0.115039,0.10592,0.102441,0.248684,0.203871,0.369525
MRPS33,20.0477,21.2722,22.4873,26.8156,27.0338,25.3617
LINC00304,0.0877312,0.106159,0.191724,0.140736,0.0630419,0.189363
C5orf63,0,0,0,0,0,0
ZFAND3,36.0305,33.6291,31.8779,42.331,44.3765,47.7385
SZT2,5.64139,6.35211,6.06635,7.73622,7.20643,8.25423
P2RX6,0.151889,0.227367,0.198181,0.407222,0.466993,0.215925
ZNF10,1.86743,1.71351,1.61769,3.03757,3.53048,3.39533
WAC-AS1,24.7418,24.5253,24.4062,22.0439,22.1354,21.7168
ANKRD63,0,0.0428572,0.0375095,0,0,0
ECHS1,60.8976,64.2497,53.7049,85.5434,88.0809,82.567
RNF19B,9.83139,8.51318,8.99859,17.427,17.2838,15.0906
GRASP,0.0443371,0.128137,0.0500001,0.102058,0.149876,0.22876
TULP4,9.073,10.0438,9.13007,6.27306,6.31174,7.7704
EGFLAM,0.0103325,0.0414103,0.0121054,0.0102709,0.037016,0.118818
SAMD12,0.289118,0.396084,0.443011,0.320941,0.291546,0.329184
ELK1,11.2765,11.1815,10.8851,10.8161,10.4127,10.8084
FRMD3,0.546088,0.544412,0.671154,0.707854,0.641551,0.820247
BTG4,0.263565,0.0630383,0,0.454948,0.116652,0
TMEM14A,33.3109,28.7459,31.1915,24.1512,25.2933,26.5172
PCDHB1,0.0188951,0,0,0,0,0
VLDLR-AS1,0.240776,0.493257,0.224278,1.04375,0.932983,0.603004
IDNK,1.41329,1.04469,1.25191,2.14172,1.78581,1.96816
DHX40,25.7385,23.1305,23.0556,21.9918,23.0962,22.5764
TIMM23,47.8431,43.5409,45.4442,58.3361,55.6886,48.7585
RNF185,9.39667,8.07979,8.44081,10.3006,11.7494,12.2279
ZSCAN22,1.71278,1.53548,1.63766,1.82192,1.78011,1.92202
KRT33A,0,0,0,0,0,0
C1GALT1C1,26.4739,23.3165,24.7986,26.5271,28.5178,23.5699
GOLGA8K,0.000619299,2.76E-05,0,0.000108267,0.288613,5.99E-05
HM13-AS1,0,0,0.109502,0.117036,0.504137,0
LOC158435,0,0,0,0,0.0379756,0
DTWD2,6.92248,7.32638,7.06093,3.73169,4.23619,5.8949
RAPGEF2,6.31125,6.68818,6.63486,6.02546,5.44454,5.85854
LRRC24,4.48074,4.07585,3.60415,6.43297,6.26131,7.12889
ERICH3,0.00640189,0.0245427,0.0370979,0.0238637,0.0364198,0.0183004
DBI,129.823,99.8251,120.672,111.596,115.237,92.2039
FAM86B3P,1.16295,1.18125,1.06535,2.86817,1.74755,2.42071
CYP2W1,0,0,0.0148475,0,0.0562011,0.111082
TCOF1,17.6273,18.2862,16.6037,18.525,18.6263,20.3972
DDX39A,68.7281,66.0058,62.1246,61.6862,63.0846,60.6389
ING1,5.58393,5.36401,6.16417,9.40341,10.2407,9.02894
CNTLN,6.22617,5.52309,6.41045,5.12484,5.10354,5.3773
PURB,28.998,32.0497,32.154,16.3412,18.4282,21.79
CLTA,191.969,178.434,179.785,189.186,199.563,183.319
KHSRP,61.0921,61.7844,58.4848,61.2393,62.8837,70.8225
GOLGB1,9.6432,10.3762,10.1054,10.3533,10.255,11.7693
MTDH,26.0053,26.6778,27.2499,22.5524,24.3441,27.8595
PRKAR2A-AS1,0.35333,0.322166,0.297859,0.413019,0.545779,0.554769
PDZD3,0,0,0,0,0,0.0286537
ACAP1,0.0351273,0.0345207,0.0163798,0.0181848,0,0.0416209
NTN4,7.56911,7.38581,7.59002,6.67232,7.35494,8.35319
CIR1,9.43929,9.3521,9.94888,15.1522,15.815,16.306
HIST1H1D,0.0611205,0,0,0,0.120965,0.128823
JAKMIP2-AS1,3.39989,3.15398,3.09813,3.771,3.16176,3.63959
NNT,41.5437,41.6881,40.9978,26.2324,24.4637,26.532
SLC16A1,73.45,72.1422,71.6598,129.674,134.823,136.645
KCTD21-AS1,0.102727,0.268895,0,0,0.0489457,0.278083
SLC35A3,5.85289,6.8695,6.9382,6.47435,6.29624,7.18914
CNOT4,9.18277,8.97542,8.4215,11.6274,10.9537,12.3744
PAGE2B,0,0.125336,0.233748,0,0,0.119152
GOLGA6L4,2.63208,2.60905,3.01691,4.60684,6.10743,6.07257
GPR161,3.78028,4.43628,4.00876,1.91042,1.8542,1.97989
CDCA8,43.7284,40.8387,41.3827,32.2599,31.6584,30.4383
ESR1,0.0421346,0.0363011,0.0474175,0.041249,0.0722233,0.0601105
FIS1,57.5132,44.2434,50.8248,53.0999,54.375,43.1368
C16orf91,5.46723,5.0276,5.07467,7.3915,5.77184,7.37818
FIGF,0,0.0102057,0.0585381,0.0746608,0.0621214,0.254042
NCBP1,18.9298,17.7511,18.4095,13.2981,14.3262,14.1281
TMCC2,3.63155,3.69317,3.52592,5.06257,4.91197,5.10736
HEPHL1,0.0369185,0.00904769,0.00903104,0.0505879,0.0423776,0.0426189
C1orf198,4.7234,4.67967,4.68375,5.23243,5.09957,6.34788
DHODH,5.92188,6.45766,6.136,6.2778,6.41547,7.44656
RPL32,239.439,209.362,225.299,232.825,218.645,196.696
SIRPB1,0.196984,0.306336,0.144013,0.153363,0.205477,0.247908
RMND1,9.30633,8.72758,8.10008,10.9398,12.5384,13.3396
EIF3E,118.507,109.5,120.696,116.747,126.261,121.967
CCNYL2,0.247962,0.164273,0.203464,0.198815,0.272494,0.198043
LOC283731,0,0,0.0149185,0.0151081,0.0146592,0
P2RY1,0.753061,0.734946,0.624411,0.420768,0.325072,0.356905
SLC22A13,0.0382138,0.0393712,0.054396,0.0196921,0.141305,0.067116
NIPSNAP1,20.7285,19.2651,19.4519,24.7166,24.7767,22.7863
SPDL1,48.3837,49.1007,49.0268,39.2544,38.8528,42.2969
GALK2,5.40513,5.31189,5.51713,6.30564,6.5696,6.31519
HTR3C,0,0,0,0,0,0.027455
ADI1,66.4684,64.7134,67.1114,59.8993,59.2283,56.2575
CHTF18,14.5937,14.0598,13.1374,17.1815,18.4141,18.4286
TVP23A,0.0953734,0.0653619,0.0609811,0.152621,0.122248,0.115171
AGMAT,0.0173158,0,0,0.0172171,0.0350994,0.128476
GLOD4,30.5742,28.9581,29.6463,32.7248,34.588,32.9494
TYRO3P,0.215264,0.138088,0,0.139959,0.147403,0.15196
PIK3R5,0.00856178,0.0460481,0,0.0409147,0.0591278,0.0756861
ZNF324B,2.02089,2.12758,1.97282,2.62851,2.73755,2.75279
TCAF2P1,0.346452,0.333772,0.309962,1.54373,1.4865,1.55363
LOC101927023,0,0,0,0,0,0.0861117
CD5L,0,0,0,0,0,0
RNF113B,0,0,0,0,0.0299256,0
FIGNL2,0.0212173,0,0.0387109,0.0366859,0.0251914,0.0284354
ATP13A4,0,0,0.0076779,0.0284829,0.0359878,0.00732074
RBX1,44.6267,41.7943,44.5158,52.4114,55.4388,47.6675
TBC1D2,3.01499,3.26365,2.95265,3.78186,2.85662,3.32423
EFHC2,0,0,0,0.0159282,0.0309153,0.0308563
EBI3,0.0370305,0.113332,0.0680201,0.281059,0.248274,0.188473
CDK15,0.0145466,0.0593491,0,0,0,0
HIST1H1B,0.129069,0.0640436,0.181342,0.0655523,0.133146,0.576101
HAND1,0,0,0,0,0,0
TIFA,4.87602,4.91648,4.75114,7.2776,7.52285,7.38347
LINC01101,0,0,0.0190387,0,0,0
LINC01004,1.81832,1.73256,1.75757,1.58539,1.57198,1.93526
CTXN1,6.56327,5.75007,6.66586,9.11999,7.42065,9.38922
EXOC7,32.6773,31.0011,33.1951,35.9428,36.2146,36.0101
FKBP1AP1,0.152654,0.158172,0.472686,0.112519,0.222011,0.658765
TTC22,0,0,0,0,0,0.0395428
LINC00377,0,0,0,0.0560098,0,0
NPC1,6.5802,7.40397,6.83804,6.25348,6.05595,5.68545
FCER1G,0.188854,0.313622,0.183739,0.194099,0.359507,0.424176
STRN3,9.93971,9.81149,10.6233,9.63775,10.7692,12.5721
AHR,0.0185929,0.0183409,0,0.0251042,0.00833717,0.0251779
FN1,15.1712,15.582,15.0833,10.8862,10.4998,11.2992
SEC16B,0.0205754,0.0102941,0.029402,0.123039,0.10479,0.0674927
GBA3,0,0,0,0,0.0917804,0.116239
CCDC152,0,0,0,0,0.0193073,0
IFI35,7.86041,7.73767,7.46707,100.556,92.0336,93.0197
LRP2,0.04506,0.0331885,0.051477,0.0268933,0.0338414,0.0346866
LAMTOR3,7.5668,8.20504,8.92808,9.7945,10.6411,10.8786
LRRTM4,0,0,0,0,0,0
ZNRF3,2.89823,3.25481,2.65437,2.78205,3.00611,3.40668
C8orf37-AS1,0,0,0,0,0.125879,0
MGC32805,0.188734,0.0715655,0.121219,0.275233,0.18028,0.237148
RGL2,11.0053,11.4862,10.6871,10.9919,10.6438,10.9476
GPX2,0.121009,0.180007,0.324724,0.0420905,0,0.0473051
ADAM8,0.561986,0.36374,0.399844,0.782944,0.66902,0.704087
FUT2,0.229863,0.175242,0.167996,0.18121,0.221406,0.266001
CCDC180,0.228867,0.325497,0.269941,0.356061,0.550641,0.756471
SEC14L5,0.00707225,0.0069117,0.00657509,0.0442158,0.0229836,0.0498292
LINC01348,0,0,0.0526204,0.0601396,0,0.199831
FANCI,53.0993,52.1666,54.7845,51.0992,51.7328,53.5659
MET,55.2109,56.9803,59.814,44.1853,43.8209,45.4492
TEAD4,3.87098,3.5123,3.7259,3.81004,2.88513,3.35428
WDR38,0,0.0321249,0.0615535,0,0,0.0388256
CLEC2L,0,0,0,0,0.0351022,0
CCR1,0.0867786,0,0,0.081887,0.165149,0.149701
SLC27A5,0.446453,0.415526,0.314504,0.703087,0.527044,0.654046
DPF2,15.6833,14.1539,14.0704,20.7873,19.8613,19.9739
ZNF91,5.87756,6.71875,6.38691,7.36487,7.61764,8.22708
SERF2,56.3408,49.6795,53.6552,65.8909,67.9688,58.0908
