GeneName,HRP1,HRP2,HRP3,HRZV1,HRZV2,HRZV3
ZNF410,12.5447,13.0444,11.9628,18.6215,21.3897,19.6348
CHODL,0.0919336,0.100302,0.111883,0.110529,0.110669,0.0273047
DHX34,4.53668,3.97245,4.1395,5.60673,6.46663,5.70812
PP2D1,0.172078,0.147717,0.213009,0.135604,0.105922,0.128849
ZNF611,2.06568,1.98778,1.838,2.61673,1.88433,2.70508
PHYHD1,0.940238,0.94406,1.42142,1.11967,1.56941,1.21739
SPATA41,0.0526763,0.0169601,0,0.105034,0.0719808,0.0834554
UBE2Q2,26.838,25.679,26.8605,31.8892,30.0615,30.072
EFCAB2,2.40829,1.882,2.25834,5.79153,5.04762,4.91662
HAR1A,0.12571,0,0.0379384,0.200929,0.191145,0.175107
LOC642929,0.186193,0,0,0,0,0
RNF207,11.0843,9.87828,11.0073,6.73486,8.40519,6.14361
TEAD1,35.7498,30.7542,33.9739,38.9478,39.5809,37.4142
IDUA,9.67278,7.60881,10.194,8.89405,9.12388,9.3062
TIAF1,0.949366,0.549151,0.555428,0.418002,0.305489,0
RPL17,488.834,536.2,514.251,449.703,409.567,445.481
LRRN4CL,0.319483,0.177348,0.433479,0.204356,0.336737,0.128114
ZC3H3,5.1214,4.56692,4.98255,5.54685,5.44897,5.19337
TCERG1L-AS1,0.404997,0,0,0,0,0
ZNF492,0.372019,0.152817,0.280072,0.215906,0.401921,0.325525
HEXA,53.1057,48.1741,55.5564,57.7316,51.1855,52.6088
SLC17A5,8.64725,12.1874,10.1983,4.28685,3.05406,4.15437
VPS26A,38.0579,37.585,37.6844,45.3197,42.4533,45.7372
BRICD5,1.2888,0.847261,1.3104,0.381167,0.864107,1.15374
BIN3,7.58896,9.39267,8.32541,7.02298,7.85729,7.30444
LINC01315,0.0729774,0,0,0,0,0
LINC00410,0.0228278,0,0,0,0,0
DNALI1,5.01822,4.59382,5.35247,3.96853,3.84013,4.47486
TPRA1,12.9278,13.7884,12.9793,13.0681,15.9082,15.6959
TBC1D30,0.0738686,0.0260123,0.120663,0.201329,0.131756,0.11617
OR5B12,0.166118,0,0,0,0,0
AMZ2,24.2465,24.805,24.3474,28.1192,24.5541,28.7907
PNPLA5,0.0785233,0,0,0,0,0
FLJ10038,1.24766,0.966014,1.07307,1.41496,1.1181,1.33165
LOC100129940,0.248647,0.278847,0.404234,0.22351,0.244081,0.443901
FBXL19,6.68736,6.70649,7.52787,5.02581,6.5225,5.436
NELFA,8.15303,8.0126,8.16049,7.49452,7.60108,7.23318
HIST1H4H,0.969812,0.714927,0.640407,1.42843,0.991456,0
CCDC162P,0.2624,0,0.0785136,0.0855219,0,0
NLGN2,14.9286,15.2883,14.4175,7.58682,7.27587,6.71746
VAPA,27.8497,26.9852,28.1567,40.7332,39.571,42.5376
BLK,0.0208602,0,0,0,0.0171219,0
RPL23A,200.09,197.446,206.353,112.679,134.64,135.487
TCEANC2,2.14153,1.96235,1.95585,2.729,1.67692,2.41236
USP5,21.3539,23.9745,22.7305,19.592,19.2037,19.6267
LINC00426,0,0.0305439,0,0,0,0
EIF3CL,0.130867,0,0.603514,0.201186,0.306479,0.0949435
LOC101928731,0,0,0.0278525,0,0,0
METTL21EP,0.0950133,0,0.0420881,0,0,0.0693954
TXNIP,226.613,125.259,184.517,634.708,639.292,694.386
MAN1C1,0.213955,0.0799509,0.0826668,0.233861,0.224499,0.130223
UBE2F,12.1331,15.1656,12.8977,16.859,16.7922,15.7212
PROSER3,2.63811,3.07269,3.44901,2.89054,3.6342,3.25404
LINC01251,0,0,0,0.256855,0,0
SMDT1,4.33974,4.56844,4.71184,3.52276,4.62964,5.03006
SNX17,30.2371,30.476,34.5252,27.4761,28.268,30.4175
VAMP1,4.90778,4.26873,4.96817,2.36909,1.86608,1.98321
NUDT19,4.26705,4.4175,4.09982,4.55271,4.94833,4.67425
SIGMAR1,31.8952,35.1684,33.9956,32.8316,33.2584,31.0354
TCAF1,22.143,22.9484,22.8554,14.9001,12.7832,13.0955
CFAP54,0.118507,0.0551732,0.11544,0.127095,0.0599709,0.118053
PRNT,0.0277827,0,0,0,0,0
LOC101929371,0,0,0,0,0,0
OR52B2,0.0823095,0,0,0,0,0
FAM99B,0,0,0,0,0,0.0355756
HOXB6,10.5278,10.6705,10.7971,8.26243,7.10719,7.45874
EP400,8.80513,8.18065,8.05307,8.89318,8.01464,8.01502
HIST3H3,0,0.23605,0,0.254591,0,0
INO80,6.18096,5.74254,6.20974,8.41761,8.73093,7.91538
DUSP26,0.0321236,0.121868,0.0288635,0.0565741,0.0260661,0
PCDHGB1,0.486491,0.515494,0.639788,0.400329,0.199614,0.431824
PSMA7,69.1805,79.7699,73.8231,103.042,108.326,110.289
C20orf203,0.0314422,0,0.0376991,0.0199454,0.0256108,0
GRTP1-AS1,0.0306798,0,0.0282451,0.0296526,0,0
PSMB1,99.3735,122.921,113.685,91.326,82.0549,86.5565
PAN3-AS1,0.781782,0.310704,0.515867,0.658964,0.417961,0.300689
SLC29A3,2.02757,1.67442,1.95593,1.64067,1.53926,1.53862
ZNF774,0.427246,0.297044,0.369089,0.487614,0.436381,0.344351
DARS,23.1534,24.764,22.2732,28.5412,28.7683,29.2405
HSDL2,8.02434,8.93688,8.05752,7.59972,5.9956,6.68461
NPM1,385.359,408.065,389.656,491.219,449.405,487.925
RGS19,4.92773,6.27013,5.42954,4.93206,7.04163,5.41859
NPM2,0.358402,0.17341,0.306359,0.204313,0.545721,0.437233
VWC2,0.0684739,0,0,0.0370654,0,0
LSM2,17.3028,17.4886,19.9086,14.6501,18.4126,19.383
SHKBP1,22.673,25.3857,25.3074,18.5716,21.078,21.4787
PLA2G4E,0.0192021,0,0,0,0,0
GFAP,0.108313,0.0867152,0.0406296,0.113808,0.0854343,0.0547251
HFM1,0.296069,0.16265,0.283232,0.222133,0.222998,0.132047
FBXL2,8.40607,8.87993,8.25237,5.04506,5.55178,4.65281
C19orf73,0.618016,0.387084,1.15385,0.251595,0.127084,0.355922
UTP18,12.9147,14.117,13.0585,17.7743,18.808,18.1894
FOXCUT,0.153265,0.122042,0.160547,0.120517,0.144688,0.260479
SLC25A17,8.45054,8.35638,8.75285,7.21462,8.24626,8.14945
LOC101927237,0.209963,0.0682492,0.0829687,0.0203716,0.0189633,0.140324
EPHX2,0.908177,1.03333,1.23622,1.09044,1.27122,0.995074
ARCN1,68.3762,78.6925,68.6664,67.3507,64.6422,63.405
COMMD10,10.1719,10.929,11.239,14.4334,13.0633,14.916
SMIM12,4.84589,5.86556,5.40486,5.14509,4.83533,5.16615
LOC643201,0,0,0.0411184,0.0420602,0.0186963,0.0218409
TAF11,13.8301,13.8003,14.7216,14.1712,11.1913,13.6856
CDKN1C,15.8762,13.0101,15.5887,10.3454,10.5293,10.3872
MBD5,3.16414,3.36538,2.97714,3.75393,2.34804,2.73117
TVP23C,3.82626,2.88775,3.6056,4.07636,4.43145,4.32021
RPS6KA2,28.8528,21.9871,27.5038,40.3719,34.6632,37.7417
ALDH7A1,14.4521,15.7654,14.6893,11.2543,10.6848,12.2888
KDELC2,24.9851,24.7479,24.4235,22.4056,20.602,23.3369
MNAT1,21.4186,22.7231,22.4429,22.1479,26.2609,27.611
ANKRD20A5P,1.325,1.26106,1.29027,1.12193,0.917416,0.900509
ACOX1,4.90814,4.45317,4.81326,4.02805,3.64508,3.87474
SMARCAL1,8.51458,8.83377,7.82882,10.466,11.1581,11.9097
BAHD1,4.1544,4.31601,4.77248,3.10113,3.52548,4.28327
RAD51,1.67184,2.24015,1.98706,1.53536,2.23934,2.19426
SLC39A10,29.3981,34.7927,29.1962,15.0636,13.9181,13.2374
ZNHIT1,41.1715,40.8801,44.0249,23.0557,23.3216,23.858
LPIN1,18.4173,22.9216,19.3791,10.9821,10.3081,10.1708
CHL1,0.120331,0,0.0469193,0.0266233,0.0297774,0.00735641
SMIM10L2A,0.172761,0.151863,0.338741,0.113315,0.106132,0.159441
EIF2B5-AS1,0.438135,0,0.0991781,0.210967,0.178071,0.318252
BRD4,12.81,11.1445,11.4488,17.2319,20.6134,17.5441
LGALSL,1.77293,1.77978,1.6639,1.16119,1.19069,1.17342
MRPL44,14.2438,13.9329,14.7266,11.6488,12.2985,12.8522
LOC100289650,0.163824,0,0,0,0.0191264,0.0219165
MAN1A1,16.9646,15.7994,16.7336,12.9145,9.24535,11.0615
LRRC8C,3.7067,3.67288,3.52267,3.79652,3.933,4.0031
MINOS1-NBL1,0,0.0763542,0,0.436497,0.0614921,0.284769
FRG1CP,15.8609,16.2738,16.9115,16.8783,16.1452,15.3753
ZNF571-AS1,0.506948,0.352354,0.765125,0.490298,0.381178,0.295897
OAT,46.2743,52.682,45.9846,29.8028,27.9885,29.1018
THAP9,1.22563,1.44938,1.03047,2.48608,1.52548,1.70501
PMP22,32.9722,27.2883,32.9122,29.0152,27.2823,27.3332
PCGEM1,0.0761037,0.0369867,0,0,0,0
ACTR6,9.09219,9.87563,9.12608,10.3961,10.8392,9.331
GP1BA,0.39653,0.193396,0.278442,0.314327,0.312373,0.395185
CTPS2,6.27483,6.5884,5.71738,4.83379,4.31736,4.27759
CFC1,0.0363414,0,0,0,0,0
LOC102723895,0.0866978,0,0,0,0,0
C2orf44,5.01921,3.94147,4.41521,3.63387,4.11549,3.9547
RNF157,0.737071,0.909493,0.749291,0.939675,0.572038,0.791108
LOC101927043,0.240008,0,0.0630935,0.0497888,0.19685,0.161073
ROCK2,12.3576,10.7658,11.1454,14.4615,14.6639,13.1631
DAND5,0.13124,0.0306807,0.0144986,0,0,0.030073
RNF216,13.2422,11.8596,12.6988,15.0405,15.3054,15.0298
PRKCQ-AS1,0.855352,0.611732,0.815602,2.34987,2.17142,2.10476
FANCD2,1.58996,2.29236,1.68736,1.97847,1.80147,1.92823
SYNM,2.79269,3.23598,2.56908,2.78285,1.7312,2.18633
NFX1,9.42108,9.30265,10.0849,12.9031,13.1536,12.9397
BAGE4,0.000121587,0,0,0,0,0
NPHP4,2.13429,2.56387,2.77481,2.14503,1.83477,2.12214
GEMIN7,4.70095,4.68192,5.63729,5.11875,5.40297,6.0619
FUBP3,25.3553,26.7596,26.3126,31.4824,29.2709,31.3052
DPH7,8.80958,8.20619,8.83247,9.24236,9.26768,8.32979
AGAP7P,1.43086,1.34884,1.61185,1.5157,1.33676,1.48775
CCDC77,3.01316,3.02492,2.95765,2.54005,2.2729,2.43376
GMDS,12.1936,13.6219,15.1079,12.0252,10.7565,12.6426
ALOX12,0.112231,0.0357129,0.101409,0.198103,0.183328,0.451397
UBE2W,12.5681,10.9701,10.9014,12.7972,9.75338,12.411
PAGR1,4.3911,4.78311,3.80599,3.17115,3.718,3.75164
DRAM2,21.9379,19.2625,21.3092,20.9276,16.7204,21.7587
CD302,4.22558,3.52004,3.82955,2.28648,1.6987,1.637
HMHA1,0.899091,0.804712,1.18419,1.35825,1.6202,1.64526
SH3BP2,8.05326,7.24399,7.95546,10.2209,9.54173,10.4099
ZC3HC1,6.93629,7.93457,6.93065,6.76178,6.14741,7.1908
ACE,0.0412113,0.0416503,0.0445964,0.0317059,0.0835826,0.0763199
OLFM2,0.180332,0.233681,0.108441,0.165062,0.10996,0.166108
OIP5-AS1,10.9573,11.1826,12.0571,13.7874,10.3028,13.8464
PQLC3,12.0817,11.7674,14.1054,10.4058,10.3101,10.2204
RNFT1,11.9332,10.7797,11.1978,10.4057,10.335,8.12471
IGBP1P1,0.0939054,0,0,0,0,0
RBM42,30.2659,27.1359,32.7018,25.709,32.0452,26.4937
RALGAPA1,5.62609,5.14928,5.30819,6.7766,6.44979,6.9802
ALS2CR11,0.66299,0.264171,0.407999,0.395295,0.28858,0.322279
FAM196B,0.529383,1.10938,0.501151,0.766428,0.80906,0.618655
GNAS-AS1,0.248454,0.039592,0.261081,0.0822447,0,0.0384883
MSTO2P,1.85663,2.29023,2.01151,1.91338,1.9002,1.9811
CTDNEP1,43.8469,43.6849,45.1571,42.8287,43.0735,46.1342
APOBEC3C,29.1551,32.3152,28.3614,29.5772,21.418,29.1015
CTXN2,0,0,0,0,0.0346362,0.0210315
MIR3976HG,0.0293064,0,0,0,0,0
MAP6,2.04299,1.16415,1.79163,1.02134,1.24201,1.11104
SNRPN,0,0.174501,0.0400655,0,0.0368865,0
FSD1,4.032,6.2065,5.38162,4.22873,4.0623,3.95178
PEX11A,2.05543,2.12771,2.83824,1.91281,1.45346,1.64316
FAM63A,7.65002,6.09204,7.82946,3.28801,3.23246,3.29969
ERC1,10.7264,10.4493,10.152,10.8222,10.3317,9.93958
FOXA3,0.246624,0.214805,0.08205,0.53326,0.533464,0.536829
TEAD4,10.4541,10.8916,10.0174,12.7902,14.4723,12.8264
ZNF43,2.62842,1.74702,2.66442,2.15721,1.92042,1.84969
DCAF12L2,0,0.0453402,0.0639272,0.0465352,0,0
CCNF,2.08479,3.22396,2.41125,1.51535,1.68232,1.79725
ILVBL,13.8234,13.3716,14.2714,11.6902,13.7546,12.4922
CYBB,0.0555925,0.0135265,0,0,0.0225744,0.0273219
ELOVL6,15.4714,20.5349,15.5969,19.1657,14.2997,16.9745
IFNA16,0,0,0,0,0,0
HIST1H2AL,0.142433,0,0.258405,0.144566,0,0.263838
CMC4,6.53412,6.76582,7.01121,10.3215,8.68848,10.0746
CCDC106,4.29739,3.82882,5.21418,2.49096,2.55568,2.15747
CLDN23,0.797309,0.745523,0.982091,2.76013,2.91289,3.50866
CGB7,0.187004,0.122571,0.58437,0.480611,0.667125,0.406749
ZNF454,0.50887,0.558805,0.807997,0.36797,0.459185,0.358584
SYNDIG1,0.18432,0.0353435,0,0.0908956,0.0150929,0.0341158
SLC5A10,0.0121499,0.0462242,0,0.0118231,0,0.0552193
TUB-AS1,0.0420539,0,0,0,0,0
ANKS6,6.3632,5.49367,6.40853,7.6952,6.9681,7.61925
PET100,9.17192,13.2794,11.3217,7.05816,3.06077,5.39034
RBPMS-AS1,0.332832,0.106483,0.39941,0.311695,0.720128,0.616326
FOXI3,0,0,0,0,0,0
SPIN3,5.96742,4.04634,5.68941,6.08593,5.36283,5.24549
ZFYVE26,5.3016,4.44529,5.14477,7.74352,5.77725,6.42515
BBS1,8.21487,6.9213,7.86161,7.19765,6.78591,6.89607
PBXIP1,33.8339,30.7935,34.4127,17.1313,17.8769,18.4199
ZSWIM4,4.36867,4.26818,4.63361,2.73801,3.29427,2.94676
PCDHB8,0.13459,0.11173,0.0348929,0.11085,0.0495862,0.0570244
PPP6C,23.6161,26.9271,24.9579,25.1948,25.0812,23.411
ADIPOQ-AS1,0.0281738,0,0,0,0,0
CTBS,10.7648,9.92873,10.839,12.5008,11.0133,9.92579
ABCC8,0,0,0,0,0,0.00882136
GALE,20.4169,22.5242,21.1969,32.0022,38.4479,38.9842
EIF2B3,9.65784,13.4901,11.4471,14.5882,15.5699,17.0736
VMA21,15.4228,15.6113,15.7266,18.6757,17.5033,18.7393
DNAL4,5.09567,5.13816,5.88077,7.2174,6.34885,7.90268
MGAT5,4.56524,6.01679,4.5469,4.49534,3.51936,3.96066
LOC101927572,0,0.15025,0,0.071666,0,0.0771681
CCL3,0,0,0,0,0,0
HEY1,0.863086,0.834267,0.847739,1.96281,1.74194,2.90135
RPL31,259.333,254.104,254.52,210.725,204.972,212.067
CUTA,82.8445,86.227,87.1485,57.9117,63.7286,54.7873
CYP2C18,0.0600804,0,0.0173791,0,0,0
RASSF3,9.62481,9.65985,9.19369,11.1563,10.1049,11.4515
DCXR,12.1995,15.8745,16.4319,11.6803,16.0562,18.4334
NR5A1,0,0,0,0,0,0.0158366
TMEM132A,22.2612,24.824,23.4801,17.0994,25.261,20.9912
FNDC5,0.317635,0.177092,0.105057,0.127542,0.165502,0.190611
APOL1,20.8865,17.4048,19.5859,46.7446,38.3289,41.9771
POU3F4,0,0,0,0,0,0
DDX1,41.4994,48.8827,43.995,41.6563,38.2779,41.4569
NOTCH4,0.048295,0.0263189,0.0249988,0.0470463,0.0449932,0.0378396
ARHGEF16,1.02589,0.894218,0.873628,1.97962,2.61653,2.65155
PDRG1,3.69465,4.2649,4.1253,5.34199,6.43298,6.91803
TRIM49D2,0,0,0,0,0,0
LINC01431,0.172425,0.16599,0,0,0,0
C15orf41,8.9437,10.0284,9.76076,10.3728,9.02823,9.67305
IREB2,16.7964,16.2484,16.0906,18.5206,15.5846,17.2048
MEIS3P1,7.1189,5.11879,7.18145,8.99388,10.4754,9.98694
MOGS,23.8329,26.5088,26.6376,15.3373,18.4285,16.4053
KCNMA1-AS3,0,0.0357095,0,0,0,0.106052
RSPH4A,0.117174,0.112624,0.133299,0.194948,0.151427,0.255335
ADAM32,0.382083,0.280076,0.341474,0.414009,0.470035,0.382693
KLHL5,27.7808,28.7354,26.676,30.079,31.6148,30.3843
ACBD6,21.779,20.5877,22.3803,23.6644,22.1038,20.3206
ZNF204P,1.25671,0.495637,0.7516,0.637109,0.260347,0.361913
DEPDC1-AS1,0.171796,0,0.101699,0.104997,0.0470264,0.114342
SETD1A,5.03582,5.14291,5.64539,4.68482,5.54522,4.98031
EVX1,0.0851284,0,0,0,0,0
LYVE1,0.0203443,0,0,0,0,0
AZGP1,0.0313583,0,0,0,0,0
CEACAM22P,0.0302502,0,0.0136157,0.0139729,0,0.0141758
C9orf173-AS1,0,0.0879162,0.110559,0.0612721,0.0500323,0
ANO7,0.125711,0.0722825,0.149381,0.187197,0.165552,0.13889
DKFZP434I0714,1.15575,1.07202,1.2204,1.41844,1.63414,1.47647
PEG3,0.28346,0.183879,0.303564,0.128449,0.238347,0.175298
ABCA6,0.397986,0.237507,0.352564,0.230166,0.14412,0.198101
PNOC,3.84149,7.07156,4.50013,3.85451,4.13721,5.08253
KANK2,42.9019,40.9806,42.0352,33.9895,29.3015,30.0152
SLC9A3,0.125695,0.0603299,0.207105,0.063522,0.0173298,0.0388628
CYP39A1,0.356936,0.253865,0.442833,0.246821,0.136293,0.285843
C1RL,10.5828,7.66795,11.5485,13.3417,12.1785,11.7423
GDPD2,0.0953595,0,0,0.021143,0,0.0210388
WNT7B,1.57635,2.32482,1.62005,1.99218,2.22571,2.3536
RNVU1-14,0,0,0,0,0,0
OAF,9.16871,8.90021,9.05711,10.7648,10.3338,11.8382
MIEF1,9.51155,8.66289,8.8331,13.0748,10.3989,11.4231
RYR3,0.323681,0.238085,0.288471,0.582268,0.410884,0.431834
KRTAP4-8,0.0566707,0,0,0,0,0
LOC100506302,0.712803,0.24767,0.715526,0.64304,0.679051,0.563878
CTNND1,55.7658,54.2661,53.0243,42.3961,40.279,40.0573
ZNF227,3.50402,2.87266,3.66348,3.85604,3.05116,3.89075
FBXO48,0.491427,0.254008,0.455456,0.513712,0.573937,0.687452
RAB27A,12.475,12.7474,13.1977,14.2255,10.4218,14.5445
ITGB1BP2,0.124635,0.450722,0.301313,0.20347,0.176252,0.19637
TTC3,47.7159,51.1428,47.656,30.2641,22.8454,25.4391
FANCI,3.69313,4.93951,3.34774,3.59209,4.32075,4.12306
EXOSC1,13.2273,11.9162,12.9144,15.9504,16.6694,18.7722
PUM1,29.1999,27.3244,27.353,31.2894,28.8352,29.7514
ANKRD31,0.0978067,0.0438006,0.0667611,0.264861,0.324926,0.424383
NXF3,0,0,0,0,0,0
MZT2A,30.3644,36.1869,36.2092,21.1368,26.319,23.6862
LRP10,78.7023,75.7612,81.1195,58.6097,76.4054,69.153
DIP2B,12.5173,11.5697,11.9729,12.7759,10.4294,11.4066
TSPAN18,0.067379,0.0549416,0.0951046,0.0543078,0.101818,0.0355207
FAM72D,0.654257,1.05366,0.753137,1.09807,1.15809,1.33168
FAM228B,3.84451,2.95555,3.98833,4.46732,3.80357,3.81661
FBXO41,2.26542,1.87494,2.07489,2.27585,2.83364,2.57963
TCEAL3,17.8914,18.2166,19.5107,11.6261,12.3846,9.71004
MATR3,64.4937,62.506,60.8656,66.0355,63.8921,64.1862
OMA1,8.39982,7.81274,7.85834,8.60403,8.76056,8.28267
IGFBP5,17.1732,21.0601,17.0057,3.29394,6.04608,4.36793
ZNF542P,4.57737,5.18211,4.82187,6.4815,5.99001,5.95172
FAM160A1,0.310442,0.277964,0.223577,0.364313,0.236691,0.389711
TIPRL,20.8456,20.5152,19.7404,25.3082,26.245,25.6679
PLEKHA1,24.4638,22.6071,23.1738,19.3948,17.1165,16.4772
MKRN3,0.184821,0.246489,0.189254,0.200894,0.22928,0.153537
SPAG8,0.397223,0.327823,0.375424,0.213431,0.185714,0.19304
HAUS6,6.39179,7.24062,6.14652,9.18146,8.22165,10.3567
MTAP,9.9923,10.0194,10.0258,12.9879,11.7217,13.422
CA10,0.0160628,0,0.0143732,0,0,0
IDO1,1.15071,0.379553,0.413776,0.748567,0.514847,0.548547
HNRNPF,62.8246,62.0362,61.4762,76.4168,72.0229,76.1323
CFL1P1,0.0676877,0.0216537,0.101473,0,0.0184013,0.0860356
STX8,28.8376,27.7215,26.6293,24.6934,22.9544,23.8832
UBE2NL,0.0473861,0,0,0,0,0
TLDC1,8.48417,8.62216,8.10017,9.60349,10.3325,9.14338
CETP,0,0,0.0256183,0,0,0.0264267
MTHFSD,5.29676,3.82461,4.58836,4.82423,4.37617,4.46144
QARS,49.2411,50.2623,49.9735,24.0183,22.5273,21.5258
SLC35G2,2.25717,3.1615,3.5713,4.69438,6.77296,5.67709
GEMIN6,6.7272,6.80007,7.01933,5.9891,5.65367,5.40471
GKN1,0,0,0,0,0,0
LOC101448202,1.27622,1.33278,2.25975,1.56651,1.04539,1.07801
LINC00690,0.0786811,0,0,0,0,0
FAM102B,3.49024,3.37049,3.63511,3.00772,2.81783,2.79837
CADPS,0.00960718,0,0,0.035698,0.0309211,0
GNG13,0,0,0,0,0,0
DUX4,1.76615,0.0349459,0.0646548,0.160848,0.116835,0.159936
CLTCL1,9.28832,6.08914,8.70081,8.95564,9.89078,8.79321
RBBP9,4.03607,3.42852,4.08149,4.25515,3.46965,4.4089
PIP5K1P1,0.0255872,0,0.0458739,0.0118813,0,0.0122728
GPLD1,0.273138,0.511978,0.50749,0.322516,0.131032,0.173644
DCAF16,8.16742,7.45387,7.88717,8.19754,6.82263,8.0327
EPT1,7.86258,9.25931,7.16953,9.9308,9.71273,10.2285
GHR,0.934393,0.744087,0.855516,0.567722,0.558987,0.544939
SCAMP4,26.0068,25.2144,27.2355,24.1611,28.5359,26.8794
MAP3K14-AS1,0.452621,1.16469,1.29797,1.2941,0.827058,1.07154
MAP2K7,8.03197,7.10905,8.03996,5.96688,6.75844,5.92752
LINC01000,8.8975,6.20576,8.13253,7.96347,8.2805,8.01855
LINC00327,0.390149,0.29069,0.599862,0.115389,0.192589,0.0625281
SERPINE3,0,0,0,0,0,0
FARP1,33.1285,34.5832,34.9117,28.7707,30.3899,29.3229
PAAF1,9.98131,10.2016,8.41591,10.357,7.40695,10.5773
LINC01530,0.579597,0.3473,0.206986,0.055691,0.229458,0.222279
RACGAP1P,0.0757016,0,0,0,0,0
LOC731424,0.0590271,0.0071062,0,0.0268866,0,0
RIT2,0.0564863,0,0,0,0,0
CYLC2,0.0146815,0,0,0,0,0
C2CD4A,0.453399,0.387961,0.340251,0.340459,0.245856,0.398006
HMCN1,2.60831,2.4106,2.38781,1.04136,0.973112,0.81316
SCN1B,4.44676,4.72475,4.13477,3.16095,1.9501,2.4948
LOC100294362,0.534046,0.281058,0.355971,1.42952,1.13289,1.04148
NSMCE4A,9.4458,9.0036,10.1824,12.1927,13.7231,14.7723
KHDC1,2.82437,1.84258,2.77468,2.27743,1.89773,2.34021
TPH2,0.0432767,0,0,0,0,0
TBP,8.42002,8.05699,8.45008,12.4437,11.1778,12.5598
CPSF7,17.6607,16.0683,17.1797,20.8714,20.3183,21.1063
DUSP7,8.86946,11.56,9.34356,9.74248,11.5171,10.4154
IMPACT,14.8696,12.4164,14.4804,17.525,16.0732,16.8305
EIF4G1,73.3147,80.2646,75.3356,86.1326,93.9064,88.3551
APPL1,14.639,14.7742,13.2834,16.6194,13.7866,15.5035
LOC101927876,0.0189383,0,0,0,0,0.0179616
LOC102724279,0.143287,0,0.127358,0,0,0
TMEM248,32.0478,31.6312,31.8642,25.3339,24.4354,24.4033
CDKL2,1.83433,1.14189,1.2375,0.827438,1.1227,0.622039
CHTOP,16.2484,17.9581,15.7041,25.5773,22.8119,25.7708
HULC,0,0,0,0,0,0
YY2,1.38478,1.01813,1.4923,2.20868,2.30396,2.17826
FLG2,0.109892,0.0390375,0.0287865,0.0367946,0.0372127,0.0305754
LOC100131655,0.474927,0.334276,0.171097,0.246049,0.154804,0.206977
LINC01277,0.0522347,0.10121,0.116933,0,0.0212733,0.154106
GPT,0.0651596,0.0941676,0.238167,0.0668062,0.0538145,0.0901669
TMEM133,7.8771,10.6685,8.65427,6.46049,8.25568,6.19512
HOXB2,24.0536,31.2743,26.8217,24.2314,36.5609,30.0232
OR6K6,0.0578613,0,0,0,0,0
SLC6A4,0.0497662,0.0321325,0,0.0386862,0.0270821,0.00797571
MUC13,0,0,0,0,0,0
ZNF668,3.78246,4.09762,4.86536,3.69732,3.40003,3.36173
ACOT9,22.6894,26.8043,24.3024,22.2499,27.2349,25.7917
GCDH,6.594,6.2062,6.1649,6.19073,6.8598,5.26311
WAC-AS1,14.8793,14.9737,14.8038,15.1898,15.2996,15.1723
GJB7,0.10135,0,0,0.0468469,0,0
SIDT2,10.7215,9.27861,9.84393,7.19727,6.20198,5.93737
PLXND1,27.3738,33.9263,30.3146,28.0079,32.2184,28.3889
LOC100508046,0.155555,0,0,0,0,0
FLJ31104,0.0856605,0,0.0382934,0.0579987,0.0174024,0.0412903
SLC2A1,21.4422,30.5555,21.7762,28.8431,29.6369,32.0769
C6orf62,61.5706,57.1128,56.9444,100.177,93.0189,100.369
COQ7,5.55695,5.11433,5.1469,5.62809,4.88938,4.73837
MAGEA12,0,0,0,0,0,0
TRAPPC8,11.9019,10.828,11.6818,14.357,12.5708,13.6108
C10orf82,0.0463801,0.0440644,0,0.0437433,0,0
SPA17,4.67262,4.22674,3.74031,3.29689,1.96933,2.8403
ACSS2,21.739,28.9634,23.1151,8.51346,7.35672,8.21498
PMPCA,17.7129,19.5741,18.9466,14.9031,14.8818,15.0217
ALOX5,0.122743,0.153897,0.233209,0.472223,0.422276,0.372697
MTURN,3.85223,2.53609,3.25725,2.51927,2.04967,2.72952
INS,0,0,0,0.14942,0,0
ZDHHC16,17.8462,19.7308,18.6605,13.2816,14.2348,12.7878
TRAPPC9,6.19735,5.88731,6.01174,3.74609,3.74108,3.50931
SMG1P1,6.52025,4.89378,5.73758,9.02496,7.28883,8.46419
LOC100419583,6.67798,6.71043,6.20714,24.129,21.8769,23.28
NEUROG1,0.0811772,0,0,0,0,0
MED26,2.51788,2.27697,2.4029,1.91251,2.13058,2.15858
FAM3B,0.0742643,0,0,0,0.0325203,0.0382278
URM1,17.6083,16.8677,18.2832,12.0954,16.4554,15.3081
ASZ1,0,0.033359,0,0,0,0.032432
TMEM217,1.01467,0.945467,0.965874,0.710157,0.722546,0.54511
SERPINA3,2.14518,1.48665,1.66059,5.24036,5.33533,5.61368
LINC01607,0.347149,0,0,0,0.358717,0.262362
TBC1D3H,7.71456,5.13685,7.66122,7.16255,7.42486,8.0991
EML2-AS1,0.070479,0.0683611,0.0643641,0,0.691882,0.197566
SF3B4,25.3503,27.2301,26.9944,33.8321,37.0402,36.9462
FAM118A,12.4604,13.1655,13.8852,11.4745,13.0547,12.1329
TPTE2P1,0.174464,0.0648177,0.140035,0.218257,0.135654,0.131368
RNF144B,1.72235,1.03341,1.84935,2.11916,2.55341,1.92651
CAMK1G,0.10842,0.0862981,0.0488643,0.0169504,0.0443135,0.0508995
COX6C,44.4629,52.5572,46.7142,28.6261,24.8639,25.1474
